   -0.8850275        0.01879514     -0.9123534        0.01487661     -0.9248201        0.01328446     -0.9076155        0.01184398     -0.9329332        0.01130939     -0.8835847        0.01034333     -0.9324998        0.01033712     -0.8805808       0.009606674     -0.9047225       0.009536081     -0.8775747       0.009129645  
   -0.8602263        0.01822403     -0.8921238        0.01447397     -0.9029366        0.01295725     -0.8840342        0.01161483     -0.9087899         0.0110871     -0.8583898        0.01014516     -0.9073467        0.01012458      -0.854912       0.009425118     -0.8789818       0.009339213     -0.8261033       0.008806456  
   -0.8347838         0.0176982        -0.8715         0.0141009     -0.8807963        0.01261306      -0.860014         0.0113908     -0.8843483        0.01087217     -0.8332204       0.009965436     -0.8821763       0.009933911     -0.8035799       0.009106568     -0.8532571       0.009168886     -0.8007188        0.00867724  
   -0.8124341        0.01721711     -0.8284736        0.01342102     -0.8578221        0.01228088     -0.8357356        0.01117485     -0.8597379        0.01066739     -0.8077046        0.00978271     -0.8566902       0.009744607     -0.7780238       0.008966957     -0.8275564       0.009012986     -0.7753471       0.008551951  
   -0.7897472        0.01676833     -0.8062296        0.01311477     -0.8345774        0.01197116     -0.7863396        0.01067797     -0.8349361        0.01047378     -0.7822442       0.009617519     -0.8312276       0.009574069     -0.7525228        0.00883153     -0.8019527       0.008869302     -0.7500688       0.008442705  
    -0.765534        0.01634465     -0.7835209        0.01282881     -0.8109608        0.01167845     -0.7612752        0.01044077     -0.8098116        0.01028075     -0.7565552       0.009451054     -0.8055305       0.009402497     -0.7272086       0.008711407     -0.7765136        0.00873754     -0.7246906       0.008332386  
    -0.744261        0.01598702     -0.7603738        0.01256005     -0.7867705        0.01139539     -0.7357887        0.01020232     -0.7846262        0.01009988     -0.7053887       0.009157334     -0.7799349       0.009249822      -0.701829       0.008592451     -0.7512047       0.008618532     -0.6993209       0.008230438  
   -0.7225571        0.01553139     -0.7132527        0.01197355     -0.7624413        0.01113875     -0.7102318       0.009980462     -0.7592098       0.009922013      -0.654348       0.008863373     -0.7542748       0.009100837      -0.625712       0.008279379     -0.7258346       0.008501328     -0.6738769       0.008128069  
   -0.7023176        0.01497493     -0.6891682        0.01165657     -0.7375828        0.01088854     -0.6843899       0.009761034     -0.7335712       0.009726895     -0.6288539       0.008722341     -0.7034007       0.008839972     -0.6001857       0.008174302     -0.7005023       0.008394932     -0.6484361       0.008032776  
   -0.6807299        0.01452884      -0.664588        0.01136524      -0.712633        0.01066471     -0.6586229       0.009566604     -0.7077317        0.00952756     -0.6031585       0.008573561     -0.6781172       0.008725618     -0.5745637       0.008062455      -0.675139       0.008293006     -0.6230363       0.007947453  
   -0.6590455          0.014142     -0.6397522        0.01111209     -0.6874542        0.01045554      -0.632839       0.009388506      -0.681879       0.009337604     -0.5775074        0.00843404     -0.6526809       0.008606393     -0.5232004       0.007847221     -0.6496758       0.008188996     -0.5975969       0.007864305  
   -0.6361752        0.01379638     -0.6147034        0.01088443     -0.6621492        0.01026437     -0.5818658       0.009096912     -0.6561434       0.009161544      -0.551729       0.008294331     -0.6272537         0.0084897     -0.4974005       0.007738594     -0.6242663       0.008096235     -0.5721107       0.007782396  
   -0.6134562        0.01347395     -0.5895762        0.01069601     -0.6366726        0.01008376     -0.5306211       0.008793153     -0.6305792       0.008998971     -0.5260767       0.008177154     -0.6016155       0.008358649     -0.4716412       0.007641891     -0.5987592        0.00800035     -0.5466404       0.007707638  
   -0.5899866        0.01302826     -0.5639975        0.01044977     -0.6109679       0.009880044     -0.5048378       0.008637059     -0.6049585        0.00883917     -0.5003809       0.008067033     -0.5759805        0.00823548      -0.446027        0.00756691     -0.5733404       0.007918783     -0.5210881       0.007630289  
